Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,218.96666,3.0,0.0,11.0,206.5,0.018604651,0.02577466,0.0,0.2,May,2,2,4,1,Returning_Visitor,False,False
1.0,179.0,1.0,0.0,23.0,10046.808,0.017088609,0.034684684,32.700344,0.0,Nov,2,10,9,3,Returning_Visitor,False,False
0.0,76.5,0.0,853.75,21.0,728.86664,0.007446809,0.001081081,0.0,0.0,Dec,1,1,9,8,Returning_Visitor,False,False
5.0,40.2,0.0,0.0,18.0,168.75,0.0,0.014285714,16.275116,0.0,Mar,2,2,7,1,Returning_Visitor,True,True
23.0,86.6,0.0,62.4,16.0,2572.4294,0.11111111,0.007993197,0.0,0.0,May,2,2,4,2,Returning_Visitor,False,False
0.0,754.1095,0.0,0.0,85.0,352.8,0.0,0.11,0.0,0.0,Sep,1,8,8,1,Returning_Visitor,False,False
0.0,227.0,0.0,0.0,13.0,1003.96515,0.003519062,0.0154654,0.0,0.0,May,2,2,1,6,Returning_Visitor,False,False
7.0,100.0,0.0,0.0,14.0,751.3333,0.005263158,0.041304346,14.322,0.0,Jul,3,2,1,13,Returning_Visitor,False,False
7.0,58.416668,0.0,164.625,24.0,505.58334,0.037333332,0.08220941,10.94723,0.0,Aug,3,2,2,2,Returning_Visitor,False,False
0.0,133.58333,12.0,0.0,1.0,2062.8909,0.031481482,0.046744235,0.0,0.0,May,3,2,2,5,New_Visitor,False,False
1.0,255.75,0.0,68.0,38.0,2827.4285,0.0,0.02856387,25.533005,0.0,Mar,2,2,8,2,Returning_Visitor,False,False
0.0,100.0,0.0,194.0,104.0,1456.2738,0.015227273,0.048235852,0.0,0.0,Oct,4,9,3,20,Returning_Visitor,False,False
1.0,129.36,0.0,89.53333,46.0,1426.5834,0.023255814,0.019472789,5.710061,0.0,Nov,2,5,1,2,New_Visitor,True,False
2.0,58.0,14.0,8.166667,23.0,217.71666,0.003703704,0.005090909,0.0,0.0,May,2,2,3,3,Returning_Visitor,False,True
1.0,156.0,0.0,16.2,230.0,1015.3,0.002959159,0.04521739,14.683246,0.0,Mar,3,3,4,1,Returning_Visitor,False,False
2.0,114.125,4.0,341.33334,3.0,3734.9583,0.018732494,0.031570986,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,False
0.0,12.1,0.0,167.8,20.0,821.8933,0.0,0.074285716,3.6913447,0.0,Nov,4,2,5,2,Returning_Visitor,False,False
1.0,93.75,0.0,102.75,1.0,1319.5474,0.010526316,0.039,5.4795322,0.0,Jul,3,2,2,4,Returning_Visitor,False,False
0.0,283.66666,0.0,0.0,2.0,1999.8334,0.0,0.025837468,87.90296,0.0,June,2,2,1,3,Returning_Visitor,False,False
2.0,31.0,3.0,0.0,14.0,1475.6084,0.012280702,0.021205729,0.0,0.0,Nov,4,1,1,1,Returning_Visitor,False,False
1.0,0.0,11.0,0.0,27.0,2382.4285,0.0,0.015856149,2.767055,0.0,Nov,3,3,4,5,New_Visitor,True,False
9.0,564.9,0.0,79.0,21.0,676.0,0.034873188,0.007885305,20.859568,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
11.0,0.0,1.0,205.0,30.0,542.3333,0.003174603,0.086666666,14.892108,0.0,Sep,2,2,1,1,Returning_Visitor,False,False
0.0,0.0,0.0,49.5,25.0,265.6,0.0,0.008681765,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,True
4.0,118.75,0.0,200.0,46.0,893.45,0.2,0.04782628,9.331744,0.0,Mar,2,2,2,2,Returning_Visitor,False,False
2.0,0.0,0.0,88.9,24.0,108.416664,0.0,0.033646617,0.0,0.0,Oct,3,2,3,1,Returning_Visitor,False,False
5.0,0.0,0.0,31.7,18.0,4041.7349,0.006666667,0.005882353,0.0,0.0,June,2,2,3,1,Returning_Visitor,False,True
0.0,0.0,0.0,0.0,68.0,1621.7667,0.0,0.15,0.0,0.0,Nov,3,2,7,2,Returning_Visitor,True,False
0.0,732.25,0.0,0.0,193.0,1365.2167,0.0125,0.011111111,0.0,0.0,Nov,2,2,2,1,Returning_Visitor,True,False
6.0,52.833332,3.0,0.0,3.0,256.95,0.0,0.018145896,0.0,0.0,Dec,3,2,1,2,New_Visitor,True,False
1.0,1097.0167,0.0,191.9,24.0,4994.249,0.10909091,0.00058651,13.939409,0.0,Jul,2,2,2,1,Returning_Visitor,False,False
0.0,152.83333,0.0,0.0,16.0,12983.788,0.021052632,0.042424243,27.192984,0.0,Mar,2,2,2,13,Returning_Visitor,False,False
0.0,0.0,0.0,58.95238,62.0,258.5,0.0,0.02254902,0.0,0.0,Nov,3,2,2,10,Returning_Visitor,False,False
0.0,87.8,0.0,51.4,13.0,854.55,0.0,0.013333333,45.92878,0.0,Jul,2,5,8,1,Returning_Visitor,False,False
0.0,119.566666,0.0,0.0,34.0,850.3333,0.0125,0.033646617,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
22.0,29.5,0.0,288.0,173.0,372.08334,0.12142857,0.025396826,2.64762,0.0,Mar,1,2,8,2,New_Visitor,True,True
0.0,207.5,0.0,6.3333335,20.0,2784.8,0.01904762,0.007885305,0.0,0.0,Aug,2,5,1,10,Returning_Visitor,False,False
0.0,201.16667,0.0,373.0,8.0,71.6,0.005424955,0.040415615,5.6772866,0.0,May,2,2,1,1,Returning_Visitor,True,False
19.0,69.6,0.0,0.0,93.0,1760.0,0.05225225,0.034684684,0.0,0.0,Mar,1,1,4,10,Returning_Visitor,False,False
5.0,15.75,1.0,0.0,12.0,765.0417,0.004166667,0.059313726,11.431808,0.0,Nov,3,2,6,2,Returning_Visitor,False,False
0.0,316.55,0.0,239.2,39.0,270.75,0.01875,0.032323234,13.997084,0.0,Mar,1,1,1,3,Returning_Visitor,True,False
18.0,216.75,3.0,0.0,39.0,1022.38464,0.0,0.02856387,16.379782,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
1.0,5.0,0.0,0.0,8.0,281.0,0.029166667,0.03219394,13.402983,1.0,May,5,11,2,3,Returning_Visitor,True,True
0.0,275.1,0.0,0.0,55.0,474.30667,0.0,0.023900203,1.4569515,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
2.0,133.8,0.0,0.0,98.0,486.14722,0.010810811,0.029142857,72.788,0.2,May,3,2,1,4,Returning_Visitor,False,False
4.0,34.0,0.0,0.0,6.0,530.0,0.036,0.021153847,20.0031,0.0,Dec,2,2,1,1,Returning_Visitor,True,False
1.0,255.71666,0.0,0.0,429.0,929.2,0.040350877,0.0471831,0.0,0.0,Dec,2,4,2,1,Returning_Visitor,False,False
0.0,120.5,0.0,0.0,14.0,429.91666,0.017042607,0.001470588,0.0,0.6,June,2,2,6,1,Returning_Visitor,False,False
1.0,75.6,0.0,0.0,243.0,833.66956,0.0,0.002040816,26.259481,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
0.0,60.75,1.0,250.0,27.0,579.3333,0.01754386,0.009009009,0.0,0.0,Mar,3,2,6,3,Returning_Visitor,False,True
1.0,79.7,0.0,144.0,11.0,572.0,0.001204819,0.024019608,48.304615,0.0,Dec,1,8,1,10,Returning_Visitor,False,False
0.0,22.2,0.0,0.0,36.0,797.3333,0.0,0.030933334,27.79149,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
4.0,0.0,0.0,0.0,5.0,162.5,0.013978495,0.06923077,18.098572,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
24.0,0.0,3.0,0.0,15.0,86.53333,0.006521739,0.029203072,17.476715,0.0,May,2,2,6,2,Returning_Visitor,False,True
11.0,1561.7175,1.0,51.4,33.0,203.35,0.015384615,0.009519461,0.0,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
21.0,95.325,0.0,376.5,9.0,325.16666,0.008928571,0.020652173,0.0,0.0,May,2,2,1,2,New_Visitor,False,False
1.0,46.0,0.0,0.0,6.0,1449.6833,0.020833332,0.014814815,0.0,0.0,Aug,2,2,1,13,Returning_Visitor,False,False
21.0,138.1,0.0,0.0,1.0,2591.7954,0.0,0.06478261,0.0,0.0,Dec,5,9,2,14,Other,False,False
0.0,15.1,0.0,0.0,11.0,607.4667,0.019512195,0.025420874,14.759436,0.0,Dec,2,4,1,2,New_Visitor,False,False
0.0,335.16666,1.0,193.16667,11.0,392.4,0.010666667,0.012727273,25.12339,0.0,Mar,2,2,9,3,Returning_Visitor,False,False
1.0,137.56667,0.0,9.0,6.0,1400.9584,0.022,0.058333334,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
1.0,44.0,0.0,387.5,27.0,1766.8334,0.003896104,0.1,47.991993,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
3.0,154.2,0.0,0.0,206.0,8130.965,0.00952381,0.01626984,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,True
3.0,204.5,0.0,243.28334,17.0,1209.5583,0.004373522,0.017977208,9.849816,0.0,May,2,2,7,1,Returning_Visitor,False,False
9.0,624.2,0.0,0.0,8.0,1073.31,0.0,0.01638112,10.056087,0.0,Nov,2,2,2,20,Returning_Visitor,True,True
5.0,72.425,0.0,76.0,21.0,458.5,0.00952381,0.03537415,13.5942,0.0,Mar,2,2,7,2,Returning_Visitor,True,False
0.0,0.0,24.0,0.0,238.0,1275.2693,0.0125,0.03717057,0.0,0.0,Dec,1,1,2,20,Other,False,False
1.0,401.15,0.0,0.0,21.0,1691.2362,0.01010101,0.022222223,21.5952,0.0,Dec,3,2,3,3,Returning_Visitor,True,False
3.0,1561.7175,16.0,92.5,71.0,1246.12,0.2,0.04186992,17.987568,0.0,Oct,4,1,5,5,New_Visitor,False,False
0.0,35.0,0.0,0.0,18.0,97.5,0.004489796,0.021312784,77.457985,1.0,May,2,2,3,4,Returning_Visitor,False,False
0.0,322.35,0.0,288.0,29.0,1528.3824,0.018032787,0.020434784,82.02144,0.0,Nov,2,4,1,2,Returning_Visitor,False,False
0.0,608.14,0.0,0.0,67.0,181.0,0.04,0.037698414,0.0,0.0,Mar,2,2,6,2,Returning_Visitor,False,False
0.0,60.5,0.0,37.3,7.0,4829.625,0.0,0.01764706,27.192984,0.0,May,1,6,4,6,Returning_Visitor,False,False
3.0,67.86667,0.0,0.0,50.0,1342.4343,0.0,0.03338624,0.0,0.0,May,2,4,2,2,New_Visitor,False,False
1.0,722.2083,5.0,0.0,175.0,3079.0833,0.041333333,0.030666666,0.0,0.0,Dec,2,5,3,3,Returning_Visitor,False,True
0.0,47.8,1.0,0.0,58.0,1691.2362,0.1,0.014814815,0.0,0.4,May,2,2,8,4,Returning_Visitor,False,False
2.0,345.01666,0.0,6.3333335,15.0,1043.5834,0.008695652,0.04,0.0,0.8,Mar,2,2,3,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,286.0,1248.1333,0.038654648,0.032525253,46.006435,0.0,June,2,4,3,1,Returning_Visitor,False,False
11.0,154.0,0.0,138.66667,91.0,92.25,0.013333333,0.028165804,5.9143853,0.0,Nov,2,4,7,2,Returning_Visitor,True,True
0.0,112.0,0.0,0.0,4.0,343.0,0.01875,0.026731603,82.02144,0.0,Mar,1,1,2,3,Returning_Visitor,True,False
3.0,94.0,0.0,0.0,4.0,2631.1,0.018604651,0.014582448,43.810436,0.0,Nov,2,2,3,10,Returning_Visitor,False,True
0.0,0.0,0.0,62.4,37.0,381.0,0.0,0.1,21.395668,0.0,Jul,2,2,1,4,Returning_Visitor,False,False
0.0,739.20917,0.0,0.0,6.0,3684.3215,0.007692308,0.01904762,1.7050672,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
0.0,149.95,0.0,0.0,9.0,908.0134,0.005072464,0.040625,0.0,0.0,May,1,6,3,1,Returning_Visitor,True,False
1.0,118.666664,0.0,1073.0,8.0,166.0,0.0,0.013104972,2.0451374,0.0,May,4,1,9,1,Returning_Visitor,False,False
0.0,42.1,4.0,0.0,12.0,1975.825,0.006896552,0.025,82.02144,0.0,Dec,2,2,3,6,Returning_Visitor,False,False
2.0,313.0909,0.0,0.0,22.0,1403.8284,0.2,0.079166666,95.35469,0.0,May,1,8,6,4,Returning_Visitor,False,False
3.0,20.166666,1.0,49.5,16.0,1467.6542,0.0,0.030191572,11.680315,0.0,Sep,2,2,7,2,Returning_Visitor,False,False
0.0,292.1905,1.0,0.0,62.0,469.9762,0.0,0.03873874,1.1197591,0.0,June,2,5,4,1,Returning_Visitor,False,False
4.0,70.333336,0.0,0.0,2.0,2054.3333,0.0,0.022771362,261.49127,0.0,Dec,3,2,4,2,New_Visitor,False,False
6.0,18.75,0.0,0.0,24.0,2136.0,0.04375,0.005545073,15.135962,0.0,Jul,3,2,1,1,Returning_Visitor,False,True
0.0,195.875,0.0,17.0,16.0,449.4,0.0,0.005172414,1.1044402,0.0,Nov,1,1,3,3,Returning_Visitor,False,False
1.0,0.0,0.0,82.0,129.0,5889.7305,0.0,0.03627451,11.191894,0.0,June,2,2,4,1,Returning_Visitor,False,False
5.0,0.0,6.0,16.2,4.0,340.5,0.0,0.024358975,28.16275,0.0,Mar,2,4,9,3,Returning_Visitor,True,False
4.0,31.25,0.0,103.25,13.0,242.75,0.08214286,0.020140056,0.0,0.0,Mar,1,1,6,1,New_Visitor,True,False
6.0,381.86667,0.0,0.0,11.0,3633.9534,0.014285714,0.05,17.46396,0.0,Dec,2,6,7,16,New_Visitor,False,False
0.0,60.75,0.0,0.0,22.0,3564.5903,0.004054054,0.027514124,14.744496,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
1.0,109.2,0.0,0.0,162.0,2706.375,0.007118644,0.004761905,21.6018,0.2,May,3,2,6,6,Returning_Visitor,True,False
2.0,156.60715,0.0,391.0,40.0,920.4,0.002419355,0.036488093,17.798126,0.0,May,2,5,2,4,Returning_Visitor,False,False
0.0,433.1,0.0,0.0,4.0,4713.8,0.05,0.016407829,1.8315,0.0,Jul,2,2,1,5,New_Visitor,False,False
0.0,0.0,4.0,0.0,26.0,841.35834,0.0,0.0464397,63.646534,0.0,Dec,2,2,6,1,Returning_Visitor,True,False
12.0,20.166666,0.0,0.0,8.0,667.6667,0.000892857,0.072222225,36.65735,0.0,May,2,2,1,4,Returning_Visitor,False,True
5.0,0.0,4.0,466.4,22.0,3559.375,0.010320513,0.019786324,32.897015,0.0,Mar,1,2,7,1,Returning_Visitor,False,False
0.0,154.2,0.0,11.0,108.0,0.0,0.0,0.017330846,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
3.0,334.25,0.0,0.0,53.0,1202.9166,0.001951952,0.014667832,54.534546,0.0,Sep,2,2,9,2,New_Visitor,True,False
0.0,75.416664,0.0,79.5,1.0,458.5,0.008445946,0.016913177,0.0,0.0,Jul,2,2,1,2,Returning_Visitor,True,False
2.0,360.91666,0.0,66.13333,2.0,624.75,0.036,0.008471594,87.944595,0.0,Oct,2,2,7,6,Returning_Visitor,False,True
8.0,109.0,0.0,0.0,139.0,473.16666,0.002439024,0.04,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,True
4.0,524.93335,0.0,190.41667,79.0,4233.4805,0.004266667,0.06,27.512838,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
2.0,316.55,0.0,0.0,146.0,324.0,0.039,0.03809524,32.567257,0.0,Mar,2,2,1,3,Returning_Visitor,False,False
1.0,875.0,0.0,0.0,281.0,3346.0417,0.2,0.015646258,0.0,1.0,May,2,5,2,1,Returning_Visitor,False,False
5.0,960.0,16.0,0.0,4.0,152.0,0.004545455,0.029287374,1.4538311,0.0,May,2,2,1,1,Returning_Visitor,False,False
2.0,479.25,0.0,16.0,16.0,417.53333,0.000754717,0.03153846,0.0,0.0,May,1,1,1,2,Returning_Visitor,False,False
1.0,1011.3611,0.0,0.0,36.0,2518.2666,0.049318183,0.004813218,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
18.0,247.1,0.0,100.0,1.0,446.0,0.0,0.020724637,16.09065,0.0,Mar,3,2,3,8,Returning_Visitor,True,False
0.0,126.5,2.0,0.0,53.0,240.75,0.005617978,0.037057105,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,True,False
2.0,227.6,1.0,0.0,22.0,271.125,0.007272727,0.038460743,70.018265,0.0,Dec,3,2,3,2,Returning_Visitor,False,False
2.0,0.0,2.0,0.0,23.0,1073.31,0.0,0.027777778,21.419437,0.0,Sep,3,2,1,2,Returning_Visitor,True,False
1.0,0.0,0.0,0.0,17.0,188.5,0.01468254,0.07322511,6.6419115,0.0,Sep,2,2,9,2,Returning_Visitor,False,False
8.0,81.833336,0.0,0.0,77.0,214.75,0.002654867,0.02124039,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
3.0,237.25,1.0,0.0,16.0,177.5,0.0,0.005747126,98.136925,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,188.5,0.0,87.7,8.0,3372.827,0.0,0.011764706,5.9114523,0.0,Jul,2,2,7,13,Returning_Visitor,False,False
5.0,236.25,0.0,117.25,10.0,75.2,0.0,0.018285714,9.849816,0.0,Aug,2,2,4,1,Returning_Visitor,False,True
1.0,0.0,0.0,0.0,104.0,218.0,0.2,0.08,0.0,0.4,May,2,2,4,2,Returning_Visitor,False,False
0.0,564.9,0.0,134.33333,7.0,1155.5,0.003448276,0.019008443,10.113609,0.0,Dec,2,2,1,3,Returning_Visitor,False,False
2.0,52.833332,0.0,28.5,7.0,1438.71,0.008914729,0.01655198,14.671987,0.4,May,2,2,1,3,Returning_Visitor,True,False
1.0,103.625,1.0,0.0,9.0,257.75,0.006741573,0.01576463,0.0,0.0,May,2,2,9,2,Returning_Visitor,False,False
4.0,346.25,2.0,0.0,8.0,1056.15,0.005412371,0.025555557,7.497155,0.0,Nov,1,1,7,3,Returning_Visitor,False,True
23.0,1222.4,0.0,909.0,8.0,402.75,0.014285714,0.002941176,0.0,0.0,May,2,2,4,1,Other,False,False
0.0,18.0,0.0,321.66666,8.0,607.4667,0.0,0.028888889,0.0,0.0,Nov,2,2,1,13,Returning_Visitor,False,False
2.0,0.0,0.0,16.2,47.0,778.35834,0.1,0.014672365,56.578773,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
2.0,124.0,0.0,0.0,30.0,48.5,0.03,0.023796204,24.504858,0.8,May,1,1,8,3,New_Visitor,True,False
3.0,322.25,4.0,0.0,19.0,3972.0,0.0125,0.041666668,0.0,0.0,Nov,3,2,4,13,Returning_Visitor,False,False
0.0,58.0,0.0,0.0,250.0,1349.25,0.2,0.012248677,0.0,0.0,Sep,3,2,8,3,Returning_Visitor,False,False
0.0,187.0,0.0,20.5,11.0,1328.5,0.0,0.020644542,0.90283567,0.4,May,2,6,9,3,New_Visitor,False,False
7.0,101.0,0.0,0.0,56.0,412.875,0.000847458,0.03138889,8.4525,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1.0,153.91667,0.0,194.5,29.0,2524.0,0.021276595,0.067624524,56.578773,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
0.0,284.2,0.0,431.33334,45.0,577.75,0.0,0.002666667,12.081923,0.0,Nov,2,2,6,13,Returning_Visitor,False,False
4.0,75.1,0.0,25.75,26.0,2787.6785,0.0,0.007317073,26.674282,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,0.0,24.0,2784.8,0.011764706,0.026666667,11.988,0.0,Mar,1,8,7,1,Returning_Visitor,True,False
21.0,22.0,24.0,55.4,57.0,2971.2542,0.0,0.007317073,42.141632,0.0,Dec,2,5,1,20,Other,True,False
0.0,0.0,0.0,13.5,4.0,2156.5254,0.012926829,0.060344826,0.0,0.0,May,2,2,1,3,Returning_Visitor,False,False
0.0,15.2,0.0,0.0,40.0,766.2167,0.011764706,0.023832103,36.316433,0.0,Nov,3,2,3,20,New_Visitor,False,False
0.0,0.0,0.0,0.0,19.0,686.5833,0.028571429,0.1,0.0,0.0,Mar,2,10,3,3,Returning_Visitor,False,False
0.0,6.5,0.0,0.0,3.0,1190.9417,0.005063291,0.047560975,26.8752,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0.0,0.0,4.0,0.0,7.0,83.0,0.2,0.005429293,12.9443865,0.0,Mar,2,4,1,2,Returning_Visitor,False,False
0.0,127.666664,3.0,585.625,1.0,36.90278,0.001811594,0.012612613,11.284114,0.0,Nov,2,2,3,2,New_Visitor,False,True
0.0,0.0,0.0,0.0,17.0,409.3,0.017534722,0.060539216,0.0,0.0,Nov,2,2,9,10,Returning_Visitor,False,False
1.0,416.0,0.0,379.0,191.0,810.3714,0.015227273,0.2,42.281277,0.0,Aug,1,8,1,18,Returning_Visitor,False,False
0.0,107.0,0.0,0.0,28.0,364.54166,0.019555911,0.008886586,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,False
4.0,268.16666,1.0,0.0,21.0,2591.7954,0.006893004,0.03415435,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,True,False
0.0,444.28473,0.0,54.0,5.0,1356.4584,0.0,0.044444446,0.0,0.8,May,3,2,3,4,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,22.0,1063.4203,0.001273885,0.042857144,0.0,1.0,May,1,1,4,3,Returning_Visitor,False,False
6.0,0.0,5.0,0.0,31.0,875.0,0.014285714,0.027766386,0.0,0.0,Mar,1,1,3,1,Other,False,False
1.0,52.833332,0.0,0.0,2.0,1806.1666,0.014285714,0.028830409,0.0,0.0,Dec,8,8,6,10,Returning_Visitor,False,True
4.0,179.45334,1.0,391.0,23.0,3734.9583,0.0,0.00625,0.6022328,0.0,Sep,6,6,5,12,New_Visitor,False,True
0.0,0.0,0.0,0.0,290.0,1560.6012,0.018181818,0.040415615,0.0,0.2,Sep,3,2,3,1,Returning_Visitor,False,False
0.0,79.4,3.0,0.0,287.0,362.5,0.011764706,0.019984651,0.0,0.0,Nov,4,1,1,2,New_Visitor,False,False
1.0,171.9,6.0,10.666667,24.0,107.25,0.0,0.044444446,0.0,0.0,Dec,2,4,5,1,Returning_Visitor,False,False
0.0,154.2,0.0,0.0,16.0,1481.8667,0.004242424,0.005708347,8.781144,0.0,May,1,1,1,2,Returning_Visitor,False,False
0.0,0.0,0.0,391.0,17.0,1481.8667,0.0,0.0125,22.088,0.0,Mar,3,4,8,1,Returning_Visitor,False,False
0.0,0.0,0.0,10.666667,11.0,1375.1333,0.026502732,0.2,0.0,0.0,Aug,3,2,4,4,Returning_Visitor,False,False
0.0,0.0,0.0,99.8,23.0,651.76587,0.008680556,0.018947368,0.0,0.0,Dec,4,1,2,2,Returning_Visitor,False,False
0.0,0.0,0.0,62.25,6.0,556.0,0.0,0.010690797,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False
0.0,352.4,0.0,0.0,16.0,86.63333,0.0,0.01,35.837093,0.0,Dec,2,2,7,10,New_Visitor,True,True
1.0,75.1,13.0,44.4,8.0,753.5,0.006633907,0.2,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,True
0.0,6.3333335,0.0,52.333332,73.0,947.4167,0.009900332,0.001081081,1.8315,0.0,Jul,3,2,5,1,Returning_Visitor,False,False
1.0,397.5,2.0,230.7,5.0,362.5,0.104166664,0.004761905,0.0,0.0,Dec,3,2,3,8,New_Visitor,False,False
14.0,143.625,1.0,0.0,51.0,277.3,0.12727273,0.03537415,7.108148,0.0,Mar,2,2,8,2,Returning_Visitor,False,True
5.0,206.06667,0.0,0.0,21.0,210.4,0.058550727,0.005971036,3.1656914,0.0,May,2,2,4,6,Returning_Visitor,True,False
0.0,15.2,0.0,38.0,11.0,875.0,0.0,0.001851852,0.0,0.0,May,2,2,8,13,Returning_Visitor,False,False
0.0,237.0,1.0,0.0,17.0,2719.7341,0.002150538,0.02,0.0,0.0,May,2,5,6,2,Returning_Visitor,False,False
1.0,0.0,0.0,0.0,22.0,1388.0524,0.00625,0.086666666,20.145792,0.8,Feb,2,2,4,1,Returning_Visitor,False,False
0.0,1951.2792,0.0,331.75,23.0,128.5,0.0,0.005951258,0.0,0.0,Dec,1,1,6,3,Returning_Visitor,False,False
3.0,0.0,0.0,0.0,17.0,2528.0,0.004195804,0.0704902,0.0,0.0,May,3,3,1,15,Returning_Visitor,False,False
4.0,42.1,12.0,0.0,2.0,644.2,0.045454547,0.03982456,0.0,0.0,May,1,1,1,2,New_Visitor,True,False
3.0,164.5,0.0,0.0,16.0,3121.2834,0.024561403,0.01380616,0.0,0.0,Jul,2,5,3,4,New_Visitor,False,False
0.0,42.18182,0.0,0.0,146.0,1766.856,0.010526316,0.016297592,0.0,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
7.0,0.0,0.0,0.0,20.0,343.52,0.003603604,0.030380951,2.6273472,0.0,Aug,2,5,6,16,New_Visitor,False,False
3.0,132.0,0.0,391.0,24.0,1249.6282,0.0,0.04931247,0.0,0.0,Oct,4,2,4,2,Returning_Visitor,False,True
3.0,1153.6823,1.0,0.0,1.0,302.0,0.03076923,0.1,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
0.0,479.25,0.0,0.0,22.0,5793.524,0.0,0.025454545,26.130362,0.8,May,1,1,4,3,Returning_Visitor,False,False
0.0,11.923077,2.0,0.0,6.0,1609.9901,0.0,0.004761905,23.388,0.0,Nov,3,2,9,6,Returning_Visitor,False,False
0.0,334.25,0.0,74.6,55.0,5284.817,0.11111111,0.024712645,18.427406,0.0,May,2,2,2,2,Returning_Visitor,False,False
4.0,47.4,0.0,0.0,4.0,1095.6583,0.013131313,0.024691358,0.0,0.0,May,2,2,3,3,Returning_Visitor,True,False
2.0,10.5,0.0,0.0,11.0,177.5,0.030612245,0.02599761,0.7753181,0.0,Nov,2,11,1,16,New_Visitor,False,False
0.0,242.125,0.0,0.0,19.0,2059.7,0.004444444,0.030104168,0.0,0.0,Dec,2,2,3,13,Returning_Visitor,False,False
0.0,121.75,0.0,202.5,4.0,587.92285,0.017142856,0.04,78.1978,0.0,Jul,6,12,9,13,Returning_Visitor,True,False
0.0,0.0,0.0,0.0,44.0,2725.7085,3.94e-05,0.017803378,0.0,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
12.0,0.0,4.0,40.5,44.0,804.0431,0.0,0.09509804,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
1.0,25.0,0.0,150.5,104.0,399.69394,0.04194529,0.02124774,0.0,0.0,Nov,1,2,1,1,Returning_Visitor,True,True
6.0,0.0,5.0,0.0,19.0,672.95,0.008844998,0.011764706,8.1,0.0,Mar,2,2,3,1,Returning_Visitor,False,True
23.0,446.38333,0.0,0.0,238.0,1320.19,0.018604651,0.020570176,68.20038,0.0,Jul,2,6,7,1,Returning_Visitor,False,True
2.0,825.0,0.0,0.0,1.0,1868.8197,0.002959159,0.013333333,19.348267,0.0,Dec,2,2,3,2,Returning_Visitor,True,False
0.0,519.0,0.0,0.0,95.0,664.3333,0.048,0.06923077,31.388863,0.0,Sep,3,2,3,1,Returning_Visitor,False,False
10.0,143.25,1.0,16.2,1.0,787.5357,0.017721519,0.017091837,0.0,0.0,Nov,1,6,1,2,Returning_Visitor,True,True
0.0,0.0,0.0,0.0,271.0,92.25,0.0,0.06666667,0.0,0.0,Dec,3,2,4,1,Returning_Visitor,True,False
10.0,0.0,14.0,178.5,21.0,331.55,0.0,0.005263158,0.0,0.0,Sep,6,6,5,17,Returning_Visitor,False,True
0.0,178.92,0.0,0.0,146.0,378.4,0.008888889,0.024545455,6.7509685,0.0,Dec,1,1,1,2,Returning_Visitor,False,False
4.0,554.75,0.0,41.2,31.0,168.5,0.0,0.05,0.0,0.0,Dec,4,2,1,6,Returning_Visitor,False,False
12.0,117.8,16.0,0.0,3.0,2062.8909,0.005666667,0.044938274,3.076707,0.0,Aug,2,4,3,3,Returning_Visitor,True,True
